BHP,ULEZ,body,engine,fuel,mileage,owners,price,transmission,year,make,model,missing_BHP,sport,se,amg,tfsi,nav,tsi,tdi,premium,dci,m sport,sportback,edition,tech,crdi,tronic,cod,s line,bluetooth,leather,performance,2dr,3dr,4dr,5dr,dsg,speed,gti,gtd,gte,year_reg,age
306.0,ULEZ,Hatchback,2.0,Petrol,13847,2.0,25075,Automatic,2018,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,18 reg,2
227.0,ULEZ,Hatchback,2.0,Petrol,10423,2.0,21300,Manual,2018,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,68 reg,2
227.0,ULEZ,Hatchback,2.0,Petrol,15537,2.0,20900,Manual,2018,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,68 reg,2
286.0,ULEZ,Hatchback,2.0,Petrol,12260,2.0,26991,Automatic,2019,Volkswagen,Golf,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,19 reg,1
114.0,Non-ULEZ,Estate,1.6,Diesel,42995,2.0,12991,Manual,2019,Volkswagen,Golf,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,19 reg,1
148.0,ULEZ,Hatchback,2.0,Diesel,8059,2.0,24490,Automatic,2019,Volkswagen,Golf,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,69 reg,1
148.0,ULEZ,Hatchback,1.0,Petrol,5746,2.0,13990,Manual,2019,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
148.0,ULEZ,Hatchback,2.0,Petrol,11736,2.0,26990,Automatic,2019,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,69 reg,1
148.0,ULEZ,Hatchback,2.0,Diesel,8815,2.0,17890,Manual,2019,Volkswagen,Golf,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
148.0,ULEZ,Hatchback,1.5,Petrol,9291,2.0,16990,Manual,2019,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
148.0,ULEZ,Hatchback,2.0,Petrol,11400,2.0,28490,Automatic,2019,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19 reg,1
148.0,ULEZ,Hatchback,1.0,Petrol,14228,2.0,15290,Manual,2019,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19 reg,1
132.66,ULEZ,Hatchback,0.0,Electric,10665,2.0,22490,Automatic,2019,Volkswagen,e-Golf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
148.0,ULEZ,Estate,2.0,Petrol,6498,2.0,28490,Automatic,2019,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,69 reg,1
148.0,ULEZ,Hatchback,2.0,Diesel,5451,2.0,18750,Manual,2019,Volkswagen,Golf,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
148.0,ULEZ,Hatchback,1.5,Petrol,13189,2.0,18290,Automatic,2019,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,69 reg,1
148.0,ULEZ,Estate,1.5,Petrol,6469,2.0,17790,Manual,2019,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
148.0,ULEZ,Estate,1.5,Petrol,6689,2.0,17890,Manual,2019,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
148.0,ULEZ,Estate,1.5,Petrol,8640,2.0,17250,Manual,2019,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
148.0,ULEZ,Hatchback,1.6,Diesel,3237,2.0,15380,Manual,2019,Volkswagen,Golf,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
148.0,ULEZ,Hatchback,1.5,Petrol,2350,2.0,15390,Manual,2019,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19 reg,1
128.0,ULEZ,Hatchback,1.5,Petrol,11492,2.0,15900,Manual,2019,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19 reg,1
113.0,ULEZ,Hatchback,1.6,Diesel,36129,2.0,13125,Manual,2019,Volkswagen,Golf,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,1
128.0,ULEZ,Hatchback,1.5,Petrol,10337,2.0,15950,Manual,2019,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19 reg,1
181.0,ULEZ,Hatchback,2.0,Diesel,14581,2.0,21300,Automatic,2019,Volkswagen,Golf,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,19 reg,1
128.0,ULEZ,Hatchback,1.5,Petrol,6668,2.0,16975,Automatic,2019,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,68 reg,1
148.0,ULEZ,Hatchback,1.0,Petrol,11325,2.0,14600,Manual,2019,Volkswagen,Golf,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19 reg,1
113.0,ULEZ,Hatchback,1.0,Petrol,11216,2.0,13175,Manual,2019,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
128.0,ULEZ,Hatchback,1.5,Petrol,3926,2.0,15825,Manual,2019,Volkswagen,Golf,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19 reg,1
148.0,ULEZ,Hatchback,1.5,Petrol,10717,2.0,19275,Automatic,2019,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19 reg,1
128.0,ULEZ,Hatchback,1.5,Petrol,12101,2.0,16225,Manual,2019,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,19 reg,1
128.0,ULEZ,Hatchback,1.5,Petrol,7511,2.0,18225,Automatic,2019,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
148.0,ULEZ,Hatchback,1.5,Petrol,12622,2.0,16999,Automatic,2019,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,19 reg,1
113.0,ULEZ,Hatchback,1.0,Petrol,8776,2.0,13550,Manual,2019,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
242.0,ULEZ,Hatchback,2.0,Petrol,3577,2.0,24950,Automatic,2019,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,19 reg,1
148.0,ULEZ,Hatchback,1.5,Petrol,4535,2.0,18725,Automatic,2019,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
148.0,ULEZ,Hatchback,1.5,Petrol,11639,2.0,17675,Automatic,2019,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
148.0,ULEZ,Hatchback,0.0,Electric,5086,2.0,23000,Automatic,2019,Volkswagen,Golf,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
296.0,ULEZ,Hatchback,2.0,Petrol,25791,2.0,27225,Automatic,2019,Volkswagen,Golf,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,1
148.0,ULEZ,Hatchback,2.0,Diesel,3599,2.0,23250,Manual,2020,Volkswagen,Golf,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70 reg,0
148.0,ULEZ,Hatchback,2.0,Petrol,8206,2.0,30990,Automatic,2020,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20 reg,0
148.0,ULEZ,Hatchback,2.0,Diesel,1500,2.0,21190,Automatic,2020,Volkswagen,Golf,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20 reg,0
148.0,ULEZ,Hatchback,2.0,Diesel,50,2.0,20690,Manual,2020,Volkswagen,Golf,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70 reg,0
148.0,ULEZ,Hatchback,1.5,Petrol,1500,2.0,22790,Manual,2020,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70 reg,0
132.66,ULEZ,Hatchback,0.0,Electric,6347,2.0,23290,Automatic,2020,Volkswagen,e-Golf,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,0
148.0,ULEZ,Hatchback,1.5,Petrol,3544,2.0,22590,Manual,2020,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70 reg,0
148.0,ULEZ,Hatchback,1.4,Hybrid ?? Petrol/Electric Plug-in,50,2.0,32990,Automatic,2020,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,70 reg,0
148.0,ULEZ,Hatchback,1.5,Petrol,2366,2.0,22490,Manual,2020,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70 reg,0
148.0,ULEZ,Hatchback,2.0,Diesel,2655,2.0,20890,Automatic,2020,Volkswagen,Golf,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20 reg,0
148.0,ULEZ,Hatchback,2.0,Diesel,1794,2.0,25490,Automatic,2020,Volkswagen,Golf,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,70 reg,0
148.0,ULEZ,Hatchback,1.5,Petrol,1533,2.0,20190,Manual,2020,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20 reg,0
148.0,ULEZ,Hatchback,1.6,Diesel,5140,2.0,16750,Manual,2020,Volkswagen,Golf,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,69 reg,0
148.0,ULEZ,Hatchback,1.5,Petrol,1858,2.0,19990,Manual,2020,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,20 reg,0
148.0,ULEZ,Hatchback,2.0,Petrol,4290,2.0,27190,Automatic,2020,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,20 reg,0
148.0,ULEZ,Hatchback,1.5,Petrol,4245,2.0,19490,Automatic,2020,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,69 reg,0
148.0,ULEZ,Hatchback,2.0,Petrol,6235,2.0,30490,Automatic,2020,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,20 reg,0
148.0,ULEZ,Hatchback,2.0,Petrol,50,2.0,31790,Automatic,2020,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,70 reg,0
148.0,ULEZ,Hatchback,1.6,Diesel,50,2.0,18690,Manual,2020,Volkswagen,Golf,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,70 reg,0
148.0,ULEZ,Estate,2.0,Petrol,4500,2.0,31990,Automatic,2020,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,70 reg,0
148.0,ULEZ,Hatchback,2.0,Petrol,3819,2.0,25599,Automatic,2020,Volkswagen,Golf,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,20 reg,0
120.0,ULEZ,Hatchback,1.5,Diesel,25661,2.0,13995,Manual,2017,Mercedes-Benz,A-Class,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
180.0,ULEZ,Hatchback,1.5,Diesel,22671,2.0,13991,Manual,2017,Mercedes-Benz,A-Class,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17 reg,3
107.0,ULEZ,Hatchback,1.5,Diesel,22282,2.0,16980,Manual,2017,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17 reg,3
120.0,ULEZ,Hatchback,1.5,Diesel,42744,2.0,12950,Manual,2017,Mercedes-Benz,A-Class,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66 reg,3
120.0,ULEZ,Hatchback,1.5,Diesel,19500,2.0,12895,Manual,2017,Mercedes-Benz,A-Class,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
120.0,ULEZ,Hatchback,1.5,Diesel,45000,2.0,10695,Manual,2017,Mercedes-Benz,A-Class,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66 reg,3
120.0,ULEZ,Hatchback,1.5,Diesel,23500,2.0,16190,Manual,2017,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
120.0,ULEZ,Hatchback,1.5,Diesel,14692,2.0,13299,Manual,2017,Mercedes-Benz,A-Class,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
120.0,ULEZ,Hatchback,1.5,Diesel,33999,2.0,15691,Automatic,2017,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
108.0,ULEZ,Hatchback,1.5,Diesel,40976,2.0,14175,Manual,2017,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66 reg,3
120.0,ULEZ,Hatchback,2.1,Diesel,17600,2.0,17790,Manual,2017,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
120.0,ULEZ,Hatchback,2.1,Diesel,44000,2.0,15991,Automatic,2017,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,66 reg,3
120.0,ULEZ,Hatchback,1.6,Petrol,7681,2.0,15500,Manual,2017,Mercedes-Benz,A-Class,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,17 reg,3
120.0,ULEZ,Hatchback,1.5,Diesel,32687,2.0,12595,Manual,2017,Mercedes-Benz,A-Class,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
120.0,ULEZ,Hatchback,1.5,Diesel,13600,2.0,14490,Manual,2017,Mercedes-Benz,A-Class,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
120.0,ULEZ,Hatchback,2.1,Diesel,48535,2.0,14750,Manual,2017,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
120.0,ULEZ,Hatchback,1.5,Diesel,28600,2.0,15490,Manual,2017,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
102.0,ULEZ,Hatchback,1.6,Petrol,25159,2.0,13699,Manual,2017,Mercedes-Benz,A-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17 reg,3
101.0,ULEZ,Hatchback,1.6,Petrol,4427,2.0,14025,Manual,2017,Mercedes-Benz,A-Class,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
108.0,ULEZ,Hatchback,1.5,Diesel,19594,2.0,13975,Manual,2017,Mercedes-Benz,A-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
120.0,ULEZ,Hatchback,1.5,Diesel,70160,2.0,12999,Manual,2017,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,66 reg,3
120.0,ULEZ,Hatchback,1.5,Diesel,23358,2.0,15800,Manual,2017,Mercedes-Benz,A-Class,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
108.0,ULEZ,Hatchback,1.5,Diesel,53083,2.0,13225,Manual,2017,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
120.0,ULEZ,Hatchback,2.1,Diesel,43336,2.0,17700,Automatic,2017,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
108.0,ULEZ,Hatchback,1.5,Diesel,55871,2.0,12225,Manual,2017,Mercedes-Benz,A-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
108.0,ULEZ,Hatchback,1.5,Diesel,32482,2.0,15050,Manual,2017,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
120.0,ULEZ,Hatchback,1.5,Diesel,56053,2.0,13600,Automatic,2017,Mercedes-Benz,A-Class,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,17 reg,3
108.0,ULEZ,Hatchback,1.5,Diesel,6765,2.0,15275,Automatic,2017,Mercedes-Benz,A-Class,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
134.0,ULEZ,Hatchback,2.1,Diesel,52644,2.0,14850,Automatic,2017,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
108.0,ULEZ,Hatchback,1.5,Diesel,29730,2.0,15875,Automatic,2017,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
154.0,ULEZ,Hatchback,1.6,Petrol,3354,2.0,19425,Manual,2017,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
108.0,ULEZ,Hatchback,1.5,Diesel,11192,2.0,16575,Manual,2017,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
134.0,ULEZ,Hatchback,2.1,Diesel,5282,2.0,16100,Automatic,2017,Mercedes-Benz,A-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
154.0,ULEZ,Hatchback,1.6,Petrol,20587,2.0,19125,Automatic,2017,Mercedes-Benz,A-Class,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
120.0,ULEZ,Hatchback,1.5,Diesel,30730,2.0,14500,Automatic,2017,Mercedes-Benz,A-Class,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,67 reg,3
120.0,ULEZ,Hatchback,2.1,Diesel,86992,2.0,13490,Automatic,2017,Mercedes-Benz,A-Class,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
120.0,ULEZ,Hatchback,1.6,Petrol,18533,2.0,14725,Automatic,2017,Mercedes-Benz,A-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
108.0,ULEZ,Hatchback,1.5,Diesel,26545,2.0,15750,Automatic,2017,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
108.0,ULEZ,Hatchback,1.5,Diesel,23175,2.0,15600,Manual,2017,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
108.0,ULEZ,Hatchback,1.5,Diesel,34505,2.0,14375,Manual,2017,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
101.0,ULEZ,Hatchback,1.6,Petrol,16160,2.0,15275,Manual,2017,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
108.0,ULEZ,Hatchback,1.5,Diesel,5707,2.0,14475,Manual,2017,Mercedes-Benz,A-Class,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
120.0,ULEZ,Hatchback,1.6,Petrol,22787,2.0,17000,Automatic,2017,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
120.0,ULEZ,Hatchback,2.1,Diesel,26739,2.0,16000,Manual,2017,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
120.0,ULEZ,Hatchback,2.1,Diesel,30205,2.0,17000,Automatic,2017,Mercedes-Benz,A-Class,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
108.0,ULEZ,Hatchback,1.5,Diesel,12105,2.0,14325,Manual,2017,Mercedes-Benz,A-Class,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
120.0,ULEZ,Hatchback,2.1,Diesel,32282,2.0,17000,Automatic,2017,Mercedes-Benz,A-Class,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
101.0,ULEZ,Hatchback,1.6,Petrol,7973,2.0,17975,Automatic,2017,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
108.0,ULEZ,Hatchback,1.5,Diesel,24617,2.0,16050,Manual,2017,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
108.0,ULEZ,Hatchback,1.5,Diesel,30464,2.0,15875,Automatic,2017,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
154.0,ULEZ,Hatchback,1.6,Petrol,55008,2.0,14875,Automatic,2017,Mercedes-Benz,A-Class,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
108.0,ULEZ,Hatchback,1.5,Diesel,24744,2.0,15600,Manual,2017,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,17 reg,3
108.0,ULEZ,Hatchback,1.5,Diesel,18573,2.0,15825,Manual,2017,Mercedes-Benz,A-Class,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,67 reg,3
