BHP,ULEZ,body,engine,fuel,link,mileage,name,owners,price,transmission,year
192,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202011105973879,15928,BMW 3 Series 320i M Sport Shadow Edition Saloon 2.0 4dr,,"??20,750",Automatic,2017 (67 reg)
150,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012026708283,21078,BMW 3 Series 318d Sport 4dr Satellite Navigation 2.0,,"??14,000",Manual,2017 (67 reg)
,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202010094786662,14463,BMW 3 Series 2.0 320i Sport Auto (s/s) 4dr,,"??14,980",Automatic,2017 (17 reg)
313,ULEZ,Estate,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202012187230888,47536,BMW 3 Series 335d xDrive M Sport Touring 3.0 5dr,,"??22,500",Automatic,2017 (67 reg)
252,ULEZ,Saloon,2.0L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202012227327430,21469,BMW 3 Series 2L M Sport 330e 4dr,,"??18,600",Automatic,2017 (17 reg)
258,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202012177201826,22506,BMW 3 Series 3L M Sport 330d 4dr,,"??19,250",Automatic,2017 (17 reg)
150,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012117010309,36679,BMW 3 Series 318d Sport 4dr Satellite Navigation 2.0,,"??14,000",Manual,2017 (17 reg)
252,ULEZ,Saloon,2.0L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202012177173314,22117,BMW 3 Series 2L M Sport 330e 4dr,,"??18,975",Automatic,2017 (67 reg)
313,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202011206314818,38130,BMW 3 Series 335d xDrive M Sport Saloon 3.0 4dr,,"??20,000",Automatic,2017 (66 reg)
190,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012096918440,40321,BMW 3 Series 2L Sport BluePerformance 320d 4dr,,"??14,050",Automatic,2017 (67 reg)
313,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202009294364683,29624,BMW 3 Series 335d xDrive M Sport Saloon 3.0 4dr,,"??20,500",Automatic,2017 (67 reg)
136,ULEZ,Estate,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202011025712564,14928,BMW 3 SERIES 318i Sport 5dr 1.5,,"??14,999",Manual,2017 (67 reg)
163,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202012076850639,29713,BMW 3 Series 2L ED Plus BluePerformance 320d 4dr,,"??13,400",Manual,2017 (67 reg)
252,ULEZ,Saloon,2.0L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202009214022065,32586,BMW 3 Series 2L M Sport 330e 4dr,,"??16,600",Automatic,2017 (66 reg)
258,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202010305626482,13747,BMW 3 Series 3L M Sport 330d 4dr,,"??21,100",Automatic,2017 (17 reg)
136,ULEZ,Estate,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202012106950643,75802,BMW 3 Series 318i Sport 5dr Step Auto Satellite Navigation 1.5,,"??13,000",Automatic,2017 (67 reg)
313,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202011186239498,19789,BMW 3 Series 3L M Sport 335d 4dr,,"??21,250",Automatic,2017 (17 reg)
258,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202008082253145,24833,BMW 3 Series 3L M Sport 330d 4dr,,"??17,750",Automatic,2017 (17 reg)
313,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202010094809558,35526,BMW 3 Series 3L M Sport 335d 4dr,,"??20,800",Automatic,2017 (17 reg)
313,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202012177196859,32764,BMW 3 Series 3L M Sport 335d 4dr,,"??20,975",Automatic,2017 (67 reg)
136,ULEZ,Estate,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202011045766095,25886,BMW 3 Series 1.5L Sport 318i 5dr,,"??14,825",Automatic,2017 (17 reg)
313,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202012227324946,35164,BMW 3 Series 335d xDrive M Sport 4dr Step Auto Leather Seats 3.0,,"??20,500",Automatic,2017 (67 reg)
190,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010155036740,19876,BMW 3 Series 2L M Sport BluePerformance 320d 4dr,,"??18,250",Automatic,2017 (17 reg)
258,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202008032040169,22713,BMW 3 Series 3L M Sport 330d 4dr,,"??17,975",Automatic,2017 (17 reg)
258,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202003027904053,3699,BMW 3 Series 3L M Sport 330d 4dr,,"??20,050",Automatic,2017 (17 reg)
313,ULEZ,Estate,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202009244154303,40955,BMW 3 Series 3L M Sport 335d 5dr,,"??20,900",Automatic,2017 (67 reg)
313,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202011055803613,20714,BMW 3 Series 3L M Sport 335d 4dr,,"??22,300",Automatic,2017 (67 reg)
313,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202010134950083,47373,BMW 3 Series 3L M Sport 335d 4dr,,"??19,250",Automatic,2017 (17 reg)
313,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202008032040234,43049,BMW 3 Series 3L M Sport 335d 4dr,,"??18,575",Automatic,2017 (66 reg)
258,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202008252901802,16465,BMW 3 Series 3L M Sport 330d 4dr,,"??18,450",Automatic,2017 (66 reg)
258,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202003027903355,10552,BMW 3 Series 3L M Sport 330d 4dr,,"??19,750",Automatic,2017 (67 reg)
313,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202011105969166,27506,BMW 3 Series 3L M Sport 335d 4dr,,"??20,225",Automatic,2017 (17 reg)
313,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202010104846264,29183,BMW 3 Series 3L M Sport 335d 4dr,,"??21,600",Automatic,2017 (67 reg)
258,ULEZ,Estate,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202012187230963,36504,BMW 3 Series 3L M Sport 330d 5dr,,"??22,225",Automatic,2017 (67 reg)
313,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202011025696196,14892,BMW 3 Series 3L M Sport 335d 4dr,,"??22,800",Automatic,2017 (67 reg)
188,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010295568995,16123,"BMW 3 SERIES 2.0 320D M SPORT 4d 188 BHP, FULL BLACK LEATHER, ?€?",,"??17,980",Automatic,2018 (18 reg)
,ULEZ,Estate,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011035748097,30609,BMW 3 Series 2.0 320d SE Touring Auto (s/s) 5dr,,"??14,890",Automatic,2018 (18 reg)
,ULEZ,Saloon,1.5L,Petrol,https://www.autotrader.co.uk/car-details/202012177190635,9542,BMW 3 Series 1.5 318i Sport (s/s) 4dr,,"??12,980",Manual,2018 (67 reg)
192,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202010235362326,17050,BMW 3 Series 320i M Sport Shadow Edition Saloon 2.0 4dr,,"??19,500",Automatic,2018 (18 reg)
190,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011306632161,25209,BMW 3 Series 320d M Sport Shadow Edition Saloon 2.0 4dr,,"??21,750",Automatic,2018 (68 reg)
192,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202009294340277,11623,BMW 3 Series 320i M Sport Shadow Edition Saloon 2.0 4dr,,"??21,500",Automatic,2018 (18 reg)
184,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012147075743,15067,BMW 3 Series 2L M Sport 320i 4dr,,"??17,475",Manual,2018 (68 reg)
190,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009264223364,16069,BMW 3 Series 320d M Sport 4dr Leather Seats 2.0,,"??17,300",Manual,2018 (18 reg)
252,ULEZ,Saloon,2.0L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202012046764124,19436,BMW 3 Series 2L Sport 330e 4dr,,"??16,975",Automatic,2018 (18 reg)
190,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202002217589266,31775,BMW 3 Series 2L M Sport BluePerformance 320d 4dr,,"??16,450",Automatic,2018 (67 reg)
190,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010205240801,36486,BMW 3 Series 2L M Sport Shadow Edition BluePerformance 320d 4dr,,"??18,375",Automatic,2018 (67 reg)
190,ULEZ,Estate,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202009224047450,33060,BMW 3 Series 320d M Sport 5dr Step Auto Leather Seats 2.0,,"??18,900",Automatic,2018 (18 reg)
190,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010315647687,21318,BMW 3 Series 2L M Sport BluePerformance 320d 4dr,,"??18,775",Automatic,2018 (68 reg)
184,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202010014434681,27064,BMW 3 Series 2L M Sport 320i 4dr,,"??17,575",Automatic,2018 (18 reg)
258,ULEZ,Estate,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202011286565595,35103,BMW 3 Series 3L M Sport 330d 5dr,,"??20,400",Automatic,2018 (18 reg)
306,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202010145003209,36878,BMW 3 Series 3L M Sport Shadow Edition 330d 4dr,,"??21,900",Automatic,2018 (18 reg)
190,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202010205208842,24115,BMW 3 Series 2L M Sport BluePerformance 320d 4dr,,"??18,600",Automatic,2018 (18 reg)
184,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012157109773,33438,BMW 3 Series 2L M Sport 320i 4dr,,"??17,250",Automatic,2018 (18 reg)
190,ULEZ,Saloon,2.0L,Diesel,https://www.autotrader.co.uk/car-details/202011286578441,35873,BMW 3 Series 2L M Sport BluePerformance 320d 4dr,,"??17,425",Automatic,2018 (68 reg)
313,ULEZ,Saloon,3.0L,Diesel,https://www.autotrader.co.uk/car-details/202012106955051,37800,BMW 3 Series 3L M Sport 335d 4dr,,"??20,575",Automatic,2018 (18 reg)
252,ULEZ,Saloon,2.0L,Hybrid ?€? Petrol/Electric Plug-in,https://www.autotrader.co.uk/car-details/202010124899063,29822,BMW 3 Series 330e M Sport 4dr Step Auto Leather Seats 2.0,,"??20,000",Automatic,2018 (18 reg)
134,ULEZ,Hatchback,1.8L,Hybrid ?€? Petrol/Electric,https://www.autotrader.co.uk/car-details/202011136080877,34799,Lexus CT 200h 1.8L Advance 200h 5dr,,"??14,275",Automatic,2017 (67 reg)
134,ULEZ,Hatchback,1.8L,Hybrid ?€? Petrol/Electric,https://www.autotrader.co.uk/car-details/202011236403881,22136,Lexus CT 200h 1.8L Luxury 200h 5dr,,"??15,925",Automatic,2017 (67 reg)
,ULEZ,Hatchback,1.8L,Hybrid ?€? Petrol/Electric,https://www.autotrader.co.uk/car-details/202012137054677,10561,Lexus CT Hatchback 200h SE Plus Pack Navigation Rear Camera & ?€?,,"??16,495",Automatic,2018 (18 reg)
,ULEZ,Hatchback,1.8L,Hybrid ?€? Petrol/Electric,https://www.autotrader.co.uk/car-details/202011085917074,15968,Lexus CT Hatchback 200h Luxury Premium Navigation Full Leather ?€?,,"??17,995",Automatic,2018 (68 reg)
,ULEZ,Hatchback,1.8L,Hybrid ?€? Petrol/Electric,https://www.autotrader.co.uk/car-details/202011065861966,4125,Lexus CT Hatchback 200h Premium Pack Navigation Rear Camera & ?€?,,"??18,495",Automatic,2019 (19 reg)
134,ULEZ,Hatchback,1.8L,Hybrid ?€? Petrol/Electric,https://www.autotrader.co.uk/car-details/202011256479636,6792,Lexus CT 200h 1.8L F Sport 200h 5dr,,"??20,975",Automatic,2019 (19 reg)
,ULEZ,Hatchback,1.8L,Hybrid ?€? Petrol/Electric,https://www.autotrader.co.uk/car-details/202010104849308,10,Lexus CT Hatchback 200h Navigation Rear Camera Dashcam & LSS+ ?€?,,"??21,995",Automatic,2020 (70 reg)
,ULEZ,Hatchback,1.8L,Hybrid ?€? Petrol/Electric,https://www.autotrader.co.uk/car-details/202010104849315,10,Lexus CT Hatchback 200h 200h Navigation Rear Camera Dashcam & ?€?,,"??21,495",Automatic,2020 (70 reg)
,ULEZ,Hatchback,1.8L,Hybrid ?€? Petrol/Electric,https://www.autotrader.co.uk/car-details/202010104849306,10,Lexus Cthatchback 200h Navigation Rear Camera Dashcam& LSS+ ?€?,,"??21,995",Automatic,2020 (70 reg)
,ULEZ,Hatchback,1.8L,Hybrid ?€? Petrol/Electric,https://www.autotrader.co.uk/car-details/202010104849313,10,Lexus CT Hatchback 200h Navigation Rear Camera Dashcam & LSS+ ?€?,,"??21,495",Automatic,2020 (70 reg)
155,ULEZ,SUV,2.5L,Hybrid ?€? Petrol/Electric,https://www.autotrader.co.uk/car-details/202012016650750,28125,Lexus NX Estate 300h F-Sport Premium Navigation Rear Camera & ?€?,,"??24,995",Automatic,2017 (17 reg)
155,ULEZ,SUV,2.5L,Hybrid ?€? Petrol/Electric,https://www.autotrader.co.uk/car-details/202011075877438,14621,Lexus NX 300h 2.5L Sport 5dr,,"??24,625",Automatic,2017 (67 reg)
155,ULEZ,SUV,2.5L,Hybrid ?€? Petrol/Electric,https://www.autotrader.co.uk/car-details/202012167150683,20557,Lexus NX 300h 2.5L Sport 5dr,,"??24,225",Automatic,2017 (67 reg)
194,ULEZ,SUV,2.5L,Hybrid ?€? Petrol/Electric,https://www.autotrader.co.uk/car-details/202011075888050,20751,Lexus NX 300h 2.5L F Sport 300h 5dr,,"??27,600",Automatic,2018 (18 reg)
194,ULEZ,SUV,2.5L,Hybrid ?€? Petrol/Electric,https://www.autotrader.co.uk/car-details/202012016672482,26868,Lexus NX 300h 2.5L Sport 300h 5dr,,"??26,075",Automatic,2018 (68 reg)
194,ULEZ,SUV,2.5L,Hybrid ?€? Petrol/Electric,https://www.autotrader.co.uk/car-details/202011035755148,12942,Lexus NX 300h 2.5L F Sport 300h 5dr,,"??29,575",Automatic,2018 (68 reg)
,ULEZ,SUV,2.5L,Hybrid ?€? Petrol/Electric,https://www.autotrader.co.uk/car-details/202011306630701,14989,Lexus NX Estate 300h Premium Pack Navigation Rear Camera & ?€?,,"??28,495",Automatic,2019 (19 reg)
194,ULEZ,SUV,2.5L,Hybrid ?€? Petrol/Electric,https://www.autotrader.co.uk/car-details/202002207547502,9000,Lexus NX 0.0 300H SPORT 5d 195 BHP BIG SPEC NEARLY NEW PETROL ?€?,,"??29,000",Automatic,2019 (68 reg)
,ULEZ,SUV,2.5L,Hybrid ?€? Petrol/Electric,https://www.autotrader.co.uk/car-details/202012056807658,2260,Lexus NX Estate 300h Premium Pack Panoramic Roof Navigation ?€?,,"??30,495",Automatic,2019 (69 reg)
,ULEZ,SUV,2.5L,Hybrid ?€? Petrol/Electric,https://www.autotrader.co.uk/car-details/202012036726516,14633,Lexus NX Suv 300h Premium Pack Navigation Rear Camera & LSS+ ?€?,,"??28,995",Automatic,2019 (69 reg)
,ULEZ,Saloon,2.2L,Diesel,https://www.autotrader.co.uk/car-details/202012046773273,46084,Mazda3 2.2 SKYACTIV-D Sport Nav (s/s) 4dr,,"??10,780",Manual,2017 (67 reg)
118,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012106964996,23833,Mazda 3 2.0 SE-L NAV 5d 118 BHP AIR CON - ALLOYS - BLUETOOTH - ?€?,,"??10,499",Manual,2017 (67 reg)
,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012147092080,19616,Mazda3 2.0 SE-L Nav 5dr Satellite Navigation,,"??11,300",Manual,2017 (17 reg)
148,ULEZ,Hatchback,2.2L,Diesel,https://www.autotrader.co.uk/car-details/202011176214312,14143,Mazda3 2.2L Sport Nav SKYACTIV-D 5dr,,"??13,625",Automatic,2017 (67 reg)
,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012056792643,28688,Mazda 3 2.0 SE 5dr,,"??10,990",Manual,2017 (67 reg)
119,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202011015675133,30643,Mazda3 2L Sport Nav SKYACTIV-G 5dr,,"??11,700",Manual,2017 (67 reg)
119,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012076851033,15313,Mazda3 2L Sport Nav SKYACTIV-G 5dr,,"??13,950",Automatic,2017 (67 reg)
119,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012036732572,16118,Mazda3 2L Sport Nav SKYACTIV-G 5dr,,"??12,150",Manual,2017 (17 reg)
,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012237364712,29000,Mazda 3 2.0 SE-L Nav 5dr,,"??10,895",Manual,2017 (17 reg)
,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202011105967248,36250,Mazda 3 2.0 Sport Nav 5dr,,"??11,895",Manual,2017 (67 reg)
,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202009183893372,41930,Mazda 3 2.0 Sport Nav 5dr,,"??11,490",Manual,2018 (18 reg)
119,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012036741748,21546,Mazda3 2L Sport Nav SKYACTIV-G 5dr,,"??12,850",Manual,2018 (18 reg)
163,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202011055812011,16453,Mazda3 2L Sport Nav SKYACTIV-G 5dr,,"??13,425",Manual,2018 (18 reg)
,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202010145010207,2872,Mazda 3 2.0 Skyactiv-X MHEV Sport 5dr Auto,,"??18,999",Automatic,2019 (69 reg)
,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202003118298067,1500,Mazda 3 2.0 Skyactiv-X MHEV GT Sport Tech 5dr,,"??23,990",Manual,2019 (69 reg)
,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202007030824843,5071,Mazda 3 2.0 Skyactiv-G MHEV GT Sport Tech 5dr,,"??21,990",Manual,2019 (69 reg)
,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202007060903574,3890,Mazda 3 2.0 Skyactiv-G MHEV SE-L 5dr,,"??16,995",Manual,2019 (69 reg)
,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/201912024955902,5000,Mazda 3 2.0 Skyactiv-X MHEV GT Sport Tech 5dr,,"??21,495",Manual,2019 (69 reg)
,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202011055811188,5560,Mazda 3 2.0 Skyactiv-G MHEV GT Sport 5dr,,"??19,495",Manual,2019 (69 reg)
,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/201912024955904,9000,Mazda 3 2.0 Skyactiv-X MHEV GT Sport Tech 4dr,,"??20,495",Manual,2019 (69 reg)
,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202011126051570,10000,Mazda 3 2.0 Skyactiv-G MHEV Sport Lux 5dr,,"??18,295",Manual,2019 (69 reg)
,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012056792644,4641,Mazda 3 2.0 Skyactiv-G MHEV GT Sport Tech 5dr,,"??23,990",Manual,2020 (69 reg)
,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012016647734,13000,Mazda 3 2.0 Skyactiv-G MHEV GT Sport Tech 5dr,,"??19,495",Manual,2020 (69 reg)
,ULEZ,Hatchback,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012016647735,3000,Mazda 3 2.0 Skyactiv-G MHEV Sport Lux 5dr,,"??19,495",Manual,2020 (20 reg)
,ULEZ,Saloon,2.2L,Diesel,https://www.autotrader.co.uk/car-details/202012117007107,96952,Mazda 6 2.2d 150 Sport 4dr Navigation - Full Service History,,"??7,999",Manual,2017 (66 reg)
,ULEZ,Saloon,2.2L,Diesel,https://www.autotrader.co.uk/car-details/202011186252100,89989,Mazda 6 2.2d 175 Sport 4dr Nav - Full Service History,,"??8,316",Manual,2017 (17 reg)
148,ULEZ,Saloon,2.2L,Diesel,https://www.autotrader.co.uk/car-details/202012157110842,36139,Mazda6 2.2L SE-L Nav SKYACTIV-D 4dr,,"??10,975",Manual,2017 (67 reg)
,,Estate,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012217290937,30500,Mazda 6 2.0 SE-L Nav 5dr,,"??12,995",Manual,2017 (67 reg)
143,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202012127027336,13942,Mazda6 2L SE-L Nav+ SKYACTIV-G 4dr,,"??15,425",Automatic,2018 (68 reg)
,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202011146121527,15578,Mazda 6 2.0 Sport Nav+ 4dr,,"??17,490",Manual,2018 (18 reg)
,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202010195189388,13797,Mazda6 2.0 SE-L Nav 4dr Auto Satellite Navigation,,"??14,000",Automatic,2018 (67 reg)
,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202011276547319,14850,Mazda 6 2.0 SE-L Nav 4dr,,"??13,795",Manual,2018 (67 reg)
143,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202011266494422,31634,Mazda6 2L SE-L Nav+ SKYACTIV-G 4dr,,"??13,300",Manual,2019 (68 reg)
,ULEZ,Saloon,2.2L,Diesel,https://www.autotrader.co.uk/car-details/202007301880574,1482,Mazda 6 2.2d GT Sport Nav+ 4dr,,"??21,490",Manual,2019 (19 reg)
143,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202011146116530,6751,Mazda6 2L SE-L Nav+ SKYACTIV-G 4dr,,"??16,075",Manual,2019 (19 reg)
163,ULEZ,Estate,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202009013181817,12452,Mazda6 2L Sport Nav+ SKYACTIV-G 5dr,,"??18,200",Manual,2019 (68 reg)
143,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202011306622506,3473,Mazda6 2L SE-L Lux Nav+ SKYACTIV-G 4dr,,"??16,875",Manual,2019 (19 reg)
,ULEZ,Saloon,2.0L,Petrol,https://www.autotrader.co.uk/car-details/202011105960887,6500,Mazda 6 2.0 Sport Nav+ 4dr,,"??21,995",Manual,2020 (69 reg)
69,ULEZ,Hatchback,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202008142498633,13670,Fiat 500 1.2 MIRROR 3d 69 BHP,,"??6,490",Manual,2017 (17 reg)
69,ULEZ,Hatchback,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202012117011117,18304,Fiat 500 1.2 POP 3d 69 BHP,,"??5,995",Manual,2017 (17 reg)
,ULEZ,Hatchback,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202012116999323,64000,Fiat 500 1.2 8V S (s/s) 3dr,2,"??5,995",Manual,2017 (17 reg)
,ULEZ,Hatchback,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202011085908249,14981,Fiat 500 1.2 8V Lounge (s/s) 3dr,,"??7,398",Manual,2017 (17 reg)
69,ULEZ,Hatchback,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202008062171700,27409,Fiat 500 1.2 Pop Star 3dr Alloy Wheels,,"??6,250",Manual,2017 (67 reg)
69,ULEZ,Hatchback,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202007231609536,21799,Fiat 500 1.2 Lounge 3dr Bluetooth,,"??7,000",Manual,2017 (17 reg)
69,ULEZ,Hatchback,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202010074696390,25268,Fiat 500 3dr Hat 1.2 69hp Lounge,,"??7,990",Manual,2017 (67 reg)
69,ULEZ,Hatchback,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202010064647475,13904,Fiat 500 3dr Hat 1.2 69hp Lounge,,"??7,990",Manual,2017 (67 reg)
69,ULEZ,Hatchback,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202010064647477,17767,Fiat 500 3dr Hat 1.2 69hp Lounge,,"??7,990",Manual,2017 (17 reg)
69,ULEZ,Hatchback,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202009254181047,36076,Fiat 500 3dr Hat 1.2 69hp Lounge,,"??7,290",Manual,2017 (67 reg)
,ULEZ,Hatchback,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202011025709737,21999,Fiat 500 1.2 8V S (s/s) 3dr,,"??7,991",Manual,2017 (66 reg)
69,ULEZ,Hatchback,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202010064647476,10051,Fiat 500 3dr Hat 1.2 69hp Lounge,,"??8,190",Manual,2017 (67 reg)
69,ULEZ,Hatchback,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202011306626217,12053,Fiat 500 1.2L Mirror 8V 3dr,,"??7,275",Manual,2017 (17 reg)
69,ULEZ,Hatchback,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202011306622465,35349,Fiat 500 1.2L Lounge 8V 3dr,,"??7,000",Manual,2017 (67 reg)
69,ULEZ,Hatchback,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202009304417891,28291,Fiat 500 1.2 Lounge 3dr Bluetooth,,"??7,500",Manual,2018 (18 reg)
69,ULEZ,Hatchback,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202010064647479,19399,Fiat 500 3dr Hat 1.2 69hp Anniversario,,"??9,490",Manual,2018 (67 reg)
69,ULEZ,Hatchback,1.2L,Petrol,https://www.autotrader.co.uk/car-details/202012046761819,20950,Fiat 500 1.2 Lounge 3dr,,"??7,590",Manual,2018 (67 reg)
